# BASIS SET
La SZV-MOLOPT-SR-GTH SZV-MOLOPT-SR-GTH-q11
 1
 2 0 2 7 2 1 1
      2.61043358  0.34555125  0.07972580 -0.11931371  0.05894706
      1.97548354 -0.55492585 -0.19942426  0.30938728 -0.19414604
      1.37683237 -0.22574477  0.13096275 -0.09036564  0.13048510
      0.50317401  0.45730281  0.02849428 -0.19842106  0.32583473
      0.21379586  0.28098729 -0.22727265 -0.27229521  0.63634259
      0.08361942  0.45714694  0.18969240 -0.68479828  0.61836430
      0.03181016 -0.15693279  0.92101820 -0.54718691  0.21984455
